,comment,star,date,,상품링크
4947,180에 70 헐렁한 핏보다 딱 맞는듯한 느낌을 좋아해서 m 주문하니 잘 맞습니다,5,21.06.25.,,
4948,무난하고 편하게 잘입을거 같아요,5,21.06.29.,,
4949,이쁜데... 너무커서   다른 사람 선물줬음  ㅜㅜ,1,21.07.18.,,
4950,되게되게 편하고 사이즈 한 치수 작게 사도 충분합니다.,4,21.07.18.,,
4951,편하고 생각했던것처럼 색상도 예뻐요,4,21.07.13.,,
4952,폴로는 사랑이죠 배송 빠르고 정사이즈에요,5,21.07.12.,,
4953,"색도 예쁘고 딱 적당한 오버핏느낌이라 좋네요 ~

다만 로고 실밥이 너무 풀려있어서 받자마자 쪽가위로 다 제거했어요",4,21.06.26.,,
4954,깔끔하고좋아요 잘입을게요,5,21.06.29.,,
4955,선물용으로 구입 쇼핑백도 살수있어서 좋아요,5,21.07.11.,,
4956,사이즈는조금큰편입니다.재질은좋네요,3,21.07.07.,,
4957,잘 받았습니다~~!,5,21.07.23.,,
4958,편하고 이쁘네요 맘에들어요,5,21.07.16.,,
4959,예쁘네요 기본티라 만만하게 입기 좋아요~~~,5,21.06.19.,,
4960,예쁘네요 기본티라 만만하게 입기 좋아요~~~,5,21.06.19.,,
4961,"남친 선물로 사줬는데
엄청잘입고있어요!!",5,21.06.25.,,
4962,"거의 매년 사는 폴로 면티.
빠른배송 좋아요.",5,21.06.22.,,
4963,여성분 상의 55 s 하시면 됩니다,5,21.07.01.,,
4964,"저렴하게 잘산듯해요
확인해보니 아울렛판 정품이라고 하네요",4,21.06.22.,,
4965,색도 예쁘고 부드러워요. 건조기 막 돌리고 편하게 입으려고 m 샀는데 넉넉해여,5,21.07.05.,,
4966,배송도 빠르고 제품도 좋습니다.,3,21.07.19.,,
4967,배송도 빠르고 제품도 좋습니다.,3,21.07.19.,,
4968,배송도 빠르고 제품도 좋습니다.,3,21.07.19.,,
4969,배송 빠르고 아주좋습니다,5,21.07.15.,,
4970,아들 선물로 샀는데 격대비 참 좋아하네요ㆍ,5,21.07.17.,,
4971,커플티로 샀어요 좋아요 근데 기장이 길어용,5,21.07.10.,,
4972,너무 이쁘네요 감사합니다.,5,21.07.15.,,
4973,너무 이쁘네요 감사합니다.,5,21.07.15.,,
4974,편해요 커플티로 제격입니다 다만 좀 길어요ㅎ작고,5,21.07.10.,,
4975,괜찮아요 ㅎㅎ 감사합니다,5,21.07.12.,,
4976,면도 도톰하고 사진이랑 색 똑같구 예뻐요! 딱 편하게 입기 좋아용,5,21.06.30.,,
4977,베이직해서 좋음 건조기 돌려도 안 작아짐,5,21.07.17.,,
4978,좋습니다. 빨래하면 어떻게 될지 궁금하긴해요,4,21.06.26.,,
4979,좋습니다. 빨래하면 어떻게 될지 궁금하긴해요,4,21.06.26.,,
4980,좋습니다. 빨래하면 어떻게 될지 궁금하긴해요,4,21.06.26.,,
4981,좋습니다. 빨래하면 어떻게 될지 궁금하긴해요,4,21.06.26.,,
4982,예뻐요 핏도 딱이네용,5,21.06.22.,,
4983,싼가격으로 잘 산거 같아요,5,21.06.26.,,
4984,이뻐요 배송도 정말빨라요!!,5,21.06.22.,,
4985,커플티로 딱이네요 ㅎㅎ 잘입을게요~,5,21.06.26.,,
4986,아주좋아요 완전~~~~,5,21.07.22.,,
4987,m은 여자 163기준 조금 컸어요 어깡되네요.. 그래도 이뻐요 어디 나갈때 꾸안꾸로 편하게 입기 좋을것같아여,5,21.07.01.,,
4988,디자인은 예쁜데 라벨에 도장도 없고 정품 아닌것 같아요 반품하고 싶은데 택 떼서 그냥 입는데 좀 그러네요,1,21.06.28.,,
4989,마른편이어사 사이즈가 생각보다컸는데 널널하게 이뻤어요 ! 면도 탄탄해요 ㅎㅎ,5,21.07.02.,,
4990,약간 커요 ㅎㅎ 그랴도 이뻐용 감사합니다,5,21.07.07.,,
4991,"175에 75입니다 m사이즈가 맞아요 m사이즈가 103정도 되는거 같아요  품 ,기장 딱좋아요 
재질은 보들보들 좋아요 세탁해봐야 알겠지만 목은 약해보여요
잉크보다 화이트가 아주조금 사이즈가 루즈해요",3,21.06.22.,,
4992,"커플로 너무 예뻐용
색깔을 다르게 샀어요",5,21.06.23.,,
4993,평범합니다만족합니다,3,21.06.29.,,
4994,평범합니다만족합니다,3,21.06.29.,,
4995,사이즈 딱 맞아서 좋았어요,5,21.07.13.,,
4996,좋아요 맘에들어요 괜찬아요,5,21.08.02.,,
4997,선물로 구매했는데 완전 맘에듭니다,5,21.07.11.,,
4998,다음에 또 주문하게쿄습니다,5,21.06.25.,,
4999,깔끔하고 좋아요!!,5,21.06.29.,,
5000,목 두꺼운 남편에게 딱이네요ㅎ,5,21.06.28.,,
5001,오늘 옷 잘입었다는 말 들음ㅋ 이 티 하나때문에..0,5,21.07.16.,,
5002,예쁘고 편해요 목은 좀 잘 늘어날거 같아요,5,21.06.16.,,
5003,배송도 빠르고 사이즈도 잘 맞고 옷이 편하고 좋아요,5,21.07.04.,,
5004,편하고 무척 좋네요,5,21.07.17.,,
5005,사이즈 딱 맞아서 좋았어요 ㅎ,5,21.07.13.,,
5006,사이즈가 크네요. 편하게 입기 좋아요,5,21.06.18.,,
5007,진짜 다 잘ㅇㅓ울려요,5,21.07.06.,,
5008,"딸애를 사주었는데 이쁘다고 좋아하네요
색깔별로 사고 싶다고 해서 고민 중 ㅎ",5,21.06.12.,,
5009,재질감이 좋고 얇을까봐 걱정했는데 비치지 않을 정도로 두께감이 있어 좋아요,5,21.07.05.,,
5010,"남편 입혔더니 좋아하네요 싸게 잘샀어요~~
176cm /77kg 인데 M사이즈 입으니 잘맞아용",5,21.07.01.,,
5011,깔꿈하고 이뻐여 커플티로 짱짱,5,21.06.23.,,
5012,배송은 정말 빠르네요 ㅎㅎ 그레이 맘에 들어서 하나 더 구매 ㅎㅎ 색감도 이쁘네요~,5,21.06.05.,,
5013,너어어엉무 예뻐요 ㅜㅜ 폴로 갬성 딱 제 서타일 ^_~,5,21.06.18.,,
5014,"너무 마음에 들어요 자주 입을 것 같아요~ 
생각보다 빨리 배송받았어요~!",5,21.06.29.,,
5015,이쁩니다! 근데 조금 얇긴하네요. 만족합니다!,5,21.07.07.,,
5016,아주편하고 조아요 배송도 조아요 색도이뻐요,5,21.07.02.,,
5017,흰색도 굿굿 만족!! 잘 입을게요~,5,21.07.12.,,
5018,선물할건데 좋아햇르면 좋겟네요,5,21.07.13.,,
5019,감사합니다 또구매할게요^^,5,21.07.13.,,
5020,사이즈도 너무 좋고 깔끔해서 너무 좋습니다 색상별로 몇 장 더 사야겠네여~^^,5,21.07.03.,,
5021,잘쓸게요감사합니다ㅋ,4,21.07.13.,,
5022,그린 예뻐요❤️⭐️😌☺️😆,5,21.07.19.,,
5023,다음에 다른 색으로 또 사려구요 좋아요~,5,21.07.13.,,
5024,원하는 스타일을 착한 가격으로 구매하게 되어 너무 기쁩니다,5,21.07.11.,,
5025,여름에 입을 반팔티셔츠 필요해서 구매했는데 넘 맘에 들어요!! 처음에 M했다가 클 거 같아서 S로 바꿨는데 잘 바꾼거 같아요. 색상도 부담스러운 옐로우가 아니라서 다양하게 여기저기 코디하기에 좋을듯해요! 다른 색상으로 또 구매하고싶어요,5,21.05.15.,,
5026,하나 작은 사이즈로 가도 됐을 거 같은데 그래도 맘에 들어요,5,21.07.08.,,
5027,가격대비 품질이 너무좋네요,5,21.07.08.,,
5028,클까봐 걱정했는데 잘 맞아요,5,21.07.13.,,
5029,"딱 원하는 제품 구매해서 좋네요
배송도 빠르고 좋아요
환불 교환도 시원시원 하고
확실하네요",5,21.06.28.,,
5030,"딱 원하는 제품 구매해서 좋네요
배송도 빠르고 좋아요
환불 교환도 시원시원 하고
확실하네요",5,21.06.28.,,
5031,"딱 원하는 제품 구매해서 좋네요
배송도 빠르고 좋아요
환불 교환도 시원시원 하고
확실하네요",5,21.06.28.,,
5032,"핏 매우 좋습티다 ㅎㅎㅎ
 짜장소스 묻음요",5,21.07.11.,,
5033,"생각보다 사이즈가 커요 !
여성분들 공용으로 사시는 거면
한사이즈 작게 사도 될것같습니당 ㅎㅎ
그리고 소재가 얇아서 금방 늘어날 것 같아요! 
참고하세용 !",5,21.06.17.,,
5034,옷 이쁘네요 많이 파세요,5,21.07.14.,,
5035,생각보다 커요!!!,4,21.06.28.,,
5036,색상도 사진과 유사하고 재질도 좋았습니다.,4,21.07.12.,,
5037,좋은 가격에 재질에 여름 한철 입기 딱 좋습니다,4,21.07.11.,,
5038,편하구 좋아요~감사해여,5,21.06.19.,,
5039,옷 이뻐요 많이 파세요,5,21.07.14.,,
5040,"색상이 정말 아주 예쁩니다. 
사진이랑 딱 같은데, 정말 예뻐요 
옷감은 조금 얇은 편이고, 편하게 입기 좋을 것 같습니다",5,21.06.29.,,
5041,좋았슺니당ㅇ!!!!,5,21.07.25.,,
5042,너무 예쁘고 좋아여 ㅎㅎㅎ 굿굿,5,21.06.19.,,
5043,판매사의 이해할수없는 가격정책에 당황스러웠지만. 제품은 양호 합니다.,2,21.07.03.,,
5044,아주 마음에 듭니다. 디자인도 너무 좋아요!,5,21.06.30.,,
5045,배송도 빠르고 제품도 좋습니다.,3,21.07.15.,,
5046,배송도 빠르고 제품도 좋습니다.,3,21.07.15.,,
5047,180/70 L사이즈 아주 좋습니다!!!!,5,21.06.27.,,
5048,남자친구랑 커플티로 입으려고 샀는데 너무 만족합니다,5,21.07.07.,,
5049,오~ 좋아요 맘에 들어요,5,21.06.23.,,
5050,라지로 시켰는데 생각보다 크네요 여성분들은 엠으로 사는게 좋을거 같아요,5,21.06.27.,,
5051,일단 입었을때 예쁘고 편해요,5,21.06.18.,,
5052,사이즈 페이지에 나와있는거 참고해서 구매했는데 아주 딱 맞아요! 핏감긋~ 재질도 부들부들하고 날씨 갑자기 더워지면서 입을옷 애매해서 샀는데 배송 진짜 빨리와서 금요일에 구매했는데 토요일에받았네요! 완전 좋습니다~ 마감도 하자도 하나도 없고 제품 문제 없어요!,5,21.05.16.,,
5053,가격도 저렴하고 잘 산 거 같아용,5,21.06.21.,,
5054,배송 아주 빨랐구요! 재질도 엄청 좋네용 커플티 로도 아주 좋을거 같아욤 ㅎㅎ 친구들도 보자 마자 이쁘다고 난리에요! 좀 더 입어 보고 다른 색상도 구매 하렵니당 ~~,5,21.05.18.,,
5055,가격대비 옷이 좋아요,5,21.07.10.,,
5056,여기가 배송도 빠르고 튠탄 다른덴 없었는데 여긴 있어서 기분좋게 구매했어요 로고가 좀 큰건가 싶기도한데 예쁘고 맘에들어요,5,21.06.19.,,
5057,"배송도 좋고 재질도 부들하니 좋아요.
또 구매하겠습니다.",5,21.06.10.,,
5058,이쁘긴한데 좀 얇아서 잘 비쳐요,3,21.07.13.,,
5059,"커플로 살려고 알아보다가 구매했는데
색감도 사이즈도 완전 만족해요ㅠㅠㅠ",5,21.07.06.,,
5060,커플티 너무이뻐요  오래오래 파세요ㅎㅡㅎ,5,21.07.13.,,
5061,좋았슺니당ㅇ!!!!,5,21.07.25.,,
5062,너무 예쁘고 좋아여 ㅎㅎㅎ 굿굿,5,21.06.19.,,
5063,판매사의 이해할수없는 가격정책에 당황스러웠지만. 제품은 양호 합니다.,2,21.07.03.,,
5064,아주 마음에 듭니다. 디자인도 너무 좋아요!,5,21.06.30.,,
5065,배송도 빠르고 제품도 좋습니다.,3,21.07.15.,,
5066,배송도 빠르고 제품도 좋습니다.,3,21.07.15.,,
5067,180/70 L사이즈 아주 좋습니다!!!!,5,21.06.27.,,
5068,남자친구랑 커플티로 입으려고 샀는데 너무 만족합니다,5,21.07.07.,,
5069,오~ 좋아요 맘에 들어요,5,21.06.23.,,
5070,라지로 시켰는데 생각보다 크네요 여성분들은 엠으로 사는게 좋을거 같아요,5,21.06.27.,,
5071,일단 입었을때 예쁘고 편해요,5,21.06.18.,,
5072,사이즈 페이지에 나와있는거 참고해서 구매했는데 아주 딱 맞아요! 핏감긋~ 재질도 부들부들하고 날씨 갑자기 더워지면서 입을옷 애매해서 샀는데 배송 진짜 빨리와서 금요일에 구매했는데 토요일에받았네요! 완전 좋습니다~ 마감도 하자도 하나도 없고 제품 문제 없어요!,5,21.05.16.,,
5073,가격도 저렴하고 잘 산 거 같아용,5,21.06.21.,,
5074,배송 아주 빨랐구요! 재질도 엄청 좋네용 커플티 로도 아주 좋을거 같아욤 ㅎㅎ 친구들도 보자 마자 이쁘다고 난리에요! 좀 더 입어 보고 다른 색상도 구매 하렵니당 ~~,5,21.05.18.,,
5075,가격대비 옷이 좋아요,5,21.07.10.,,
5076,여기가 배송도 빠르고 튠탄 다른덴 없었는데 여긴 있어서 기분좋게 구매했어요 로고가 좀 큰건가 싶기도한데 예쁘고 맘에들어요,5,21.06.19.,,
5077,"배송도 좋고 재질도 부들하니 좋아요.
또 구매하겠습니다.",5,21.06.10.,,
5078,이쁘긴한데 좀 얇아서 잘 비쳐요,3,21.07.13.,,
5079,"커플로 살려고 알아보다가 구매했는데
색감도 사이즈도 완전 만족해요ㅠㅠㅠ",5,21.07.06.,,
5080,커플티 너무이뻐요  오래오래 파세요ㅎㅡㅎ,5,21.07.13.,,
5081,커플티 너무이뻐요  오래오래 파세요ㅎㅡㅎ,5,21.07.13.,,
5082,신랑 사줬는데 너무너무 좋아해요!,5,21.07.22.,,
5083,"남여공용이라서 S사이즈 구매했는데요
약간 루즈한 핏으로 예쁘고 아주 편해서
커플룩으로 입어도 괜찮을거 같아요~^.^",5,21.06.18.,,
5084,종아요ㅏ아아아애ㅐㅏ아맘,5,21.07.23.,,
5085,편하게 입는 반팔면티 찾다가 구매. 엄마한테 선물했는데 너무 좋아하시네요~ 배송빠르고 퀄리티 정말 좋아요,5,21.06.17.,,
5086,이뻐요 잘 입을게요 포장도 잘 왔네요 근데 가격이 왜 내려가있죠?.?..,5,21.06.10.,,
5087,"화이트랑 같이 주문했는데 개인적으로는 화이트가 너무 이쁘네용, 핏은 딱 정핏이라 저는 정사이즈로 주문하니 잘 맞았습니다.",5,21.06.29.,,
5088,만족스러워요 ㅎㅎㅎ 다음에 또 주문할거에요,5,21.06.11.,,
5089,배송도색상도약간오버핏이긴하지만괜찮대요,5,21.06.18.,,
5090,배송도색상도약간오버핏이긴하지만괜찮대요,5,21.06.18.,,
5091,배송도 빠르고 사진이랑 같아요 또 주문하려규요 색깔별로,5,21.06.12.,,
5092,"사이즈 딱 적당하고, 좋아요",5,21.07.09.,,
5093,굿굿 흰색 남색 국룰 델이뻐요,5,21.06.19.,,
5094,"동생 저 포함 4벌 주문했는데
배송 빠르고 만족중요",5,21.07.07.,,
5095,"편하고 좋네요
역시.폴로씨",5,21.07.12.,,
5096,아주 편합니다!!^^,5,21.07.19.,,
5097,재질도 좋고마음에 듭니다 ㅎㅎ s사이즈,5,21.06.15.,,
5098,남자친구랑 커플로 샀어요~,5,21.06.23.,,
5099,"좋습니다~~
좋아요~~`",4,21.07.16.,,
5100,울 예비신랑이가 옷 사야되는데 하고 말만하고 옷을 안사는거 같아서 갠적으로 좋아하는 랄프로렌이 티셔츠두장을 사주었습니댜. 사는김에 저두 한장 겟겟~,5,21.06.09.,,
5101,만족해서 2장 더 샀습니다.,5,21.07.12.,,
5102,만족해서 2장 더 샀습니다.,5,21.07.12.,,
5103,배송도 빠르고 예쁘네요,5,21.07.11.,,
5104,"160, 50 인데 s사이즈 길이, 품 많이 큰편이예요.",5,21.07.11.,,
5105,배송빠르고 상품도 굿,5,21.06.21.,,
5106,좋아요~핏도 스타일도 맘에들어요재질도~~,5,21.07.03.,,
5107,그레이 색 사고 맘에 들어서 블랙 재구매 했어요 역시나 총알배송 아주좋아요,5,21.06.02.,,
5108,배송도 무지 빠르고 너무 만족해영 ㅎㅎㅎ 남친이랑 커플로 입을려고 같이 삿는데 남친도 너무 만족하내요 ㅎㅎ,5,21.06.02.,,
5109,이쁨옷 저렴하게 주문했네요 ㅎ,5,21.07.10.,,
5110,좋아요! 면도 좋아요~,5,21.07.11.,,
5111,55사이즈 기준 정사이즈에요. 클까봐 걱정했는데 딱 괜찮네요 ㅎㅎㅎ가격대비 좋아요,5,21.06.01.,,
5112,깔끔하고 마음에 들어옹!,5,21.06.21.,,
5113,레전드 너무맘에들어요 박시한스타일 좋아해서 박시하게 입으려고 사이즈 오바로샀는데 핏딱원하는 스타일입니다 로고하나로 심플이즈베스트!! 최고만족합니당ㅋ,5,21.05.19.,,
5114,생각보다 얇은.. 재질느낌은좋아요..금방늘어날꺼같은데 사용해봐야 알겠네요,5,21.06.05.,,
5115,배송 빠르고 상의 55입는데 s사이즈 넉넉해요 편하네요,4,21.07.05.,,
5116,일단 입었을ㄸㅐ 예쁘고 정사이즈에요,5,21.06.18.,,
5117,작은 사이즈를 주문해도 될듯 했네요 하지만 편하고 좋습니다,5,21.06.08.,,
5118,"커플로 샀는데
질감도좋고
넘이쁘네요.감사합니당",5,21.06.25.,,
5119,디자인 실물도 만족스럽고 편합니다.,5,21.07.08.,,
5120,허리부분이 살짝 큰점과 어깨부분이 접혀있는거 감안하면 딱 좋아요~ 다른분들은 한사이즈씩 내려서 주문하시는게 좋을꺼같습니다 저도 평소에 xl 입는데 이건 l 입어야겠더라구요,4,21.06.17.,,
5121,"배송, 질 다 좋네요~",5,21.06.05.,,
5122,스몰주문했는데 조금크지만 이뻐요~,5,21.07.08.,,
5123,배송도 빠르고 만족해요,5,21.07.10.,,
5124,"천이 부드러운 느낌은 안 나요!
그냥 가성비",3,21.07.05.,,
5125,청바지 위에 입으니 깔끔하고 예뻐서 남편것도 샀어요빠른 배송 좋아요,5,21.06.02.,,
5126,사이즈가 쪼금 크긴 한데 좋아요,5,21.07.08.,,
5127,얇은데 여름에 입기 너무 좋으요,5,21.07.08.,,
5128,배송도빨랐구여 사이즈도딱좋은거같아요,5,21.06.11.,,
5129,예쁘네요. 감사합니다,5,21.07.03.,,
5130,"소재감도조쿠
이쁩니당
조아용",4,21.07.09.,,
5131,예쁘고 고급집니다 다른색도 사려구요^^,5,21.07.07.,,
5132,화이트 색상 재질도 시원하고 너무 맘에 들어서 네이비랑 함께 재구매 했습니다ㅎㅎ,5,21.07.01.,,
5133,사이즈가 좀 큰 거 같지만 역시 말해뭐해 넘 예쁩니다,5,21.07.01.,,
5134,커플로 입으려고 샀어요 편하게 입기 좋아요~ 사이즈 정사이즈에요,5,21.06.06.,,
5135,면두께도 적당하고 이뻐요!,5,21.06.13.,,
5136,"화이트 잉크 구매했어요 175에 75인데 m사이즈가 맞아요 
m사이즈가 103사이즈 정도 될거같아요
잉크 화이트중 화이트 색상이 조금더 루즈해요",3,21.06.22.,,
5137,아이가 여름 교복 안에 입고 다니는데 편하다고 합니다. 로고가 작아서 부담도 없다고 하네요...,4,21.07.03.,,
5138,"예뻐서 그냥 입어요 재질이 좋아보이진 않아요
사이즈가 커서 바꾸려고 했는데 이 사이즈도 괜찮아용",4,21.05.30.,,
5139,예쁘네요. 감사합니다.,5,21.07.03.,,
5140,배송도 빠르고 상품도 좋아요,5,21.07.07.,,
5141,"예쁘고 마음에 듭니당 156,42 s사이즈 딱 예쁘게 맞아요.",5,21.07.01.,,
5142,무엇보다 색이 고급스러운 회색이라 예쁘고 면도 좋네요^^ 부부의 날 남편에게 좋은 선물하게 되어 기쁩니다.,5,21.05.24.,,
5143,배송도 적당하고 색도 파스텔이라 너무 이뻐요,5,21.07.02.,,
