,comment,star,date,,상품 링크
203,보이즈 사이즈 너무 좋네요 색상듀 예뻐요,5,22.06.07.,,
204,사이즈 편하고 좋아요,5,22.06.16.,,
205,사이즈 편하고 좋아요,5,22.06.16.,,
206,딱 알맞게 입기 좋아서 맘에 들어요-!,5,22.07.05.,,
207,흰티가 M사이즈 밖에 안남아서 M사이즈로 구매했는데 적당히 붙고 예쁩니다! 여성분들은 좀 크게 입을거면 L사이즈 해야할 거 같아요~,5,22.06.21.,,
208,여름한정 흰색하의에 블루아이템 매치하는걸 좋아하는데 딱 좋아하는 청량한 블루에요 국내 아울렛보다 저렴하게 잘 샀어요 포인트될만한 다른 색도 사야겠어요~,5,22.05.21.,,
209,키 150 여자한테 L는 조금 길어요!,4,22.06.19.,,
210,"여자 M 정사이즈로 입어요!
보이즈 XL가 남자 M-L 정도 사이즈인 것 같아요!",5,22.06.09.,,
211,폴로티 처음 입어봤는데 만족입니다! 바로 하나 더 사려구요!!,5,22.06.04.,,
212,넘 맘에 들어요~~ 해외 직구인데도 배송 빨랐어요,5,22.06.28.,,
213,생각한 색은 아니에여 ㅜㅜ,4,22.06.19.,,
214,빠른배송 재질도 좋아요,5,22.07.05.,,
215,"빠른배송과 응대 좋은데,
포니 옆에 아쉽게 연노랑인데 볼펜 자국? 이
묻어 있네요~
소재 색상 배송 만족하구요~
여자 보통체형 라지 사이즈 무난합니다~",4,22.06.15.,,
216,사진보다 실제 색상이 훨씬 이쁘네요,5,22.07.02.,,
217,감사합니다~ 잘받았습니다!,5,22.06.30.,,
218,"이뻐용! 근데 한 사이즈 크게 할 걸 그랬어요ㅠㅠ
색은 제가 찍은 사진이랑 똑같다고 보시면 돼요",5,22.05.31.,,
219,목 부분 세탁 주의하셔야 할 것 같아요,4,22.06.14.,,
220,잘 받았습니다 예뻐요,5,22.06.14.,,
221,"국내배송보다 더 빠른데요..?
사이즈도 거의 맞춤 옷처럼 딱맞아요😀",5,22.06.09.,,
222,하늘색 계열이 여러개라서 웜톤얼굴에 맞는게 어떤걸까 고민하다 옆에 놓고 보는게 아닌이상 별차이 없을듯해서 패러킷 색상을 그린에 가깝다고 여긴다면 밝은 블루라고 딱 생각날 색상을 한다고 골라봤는데 좋은선택 이었습니다.,5,22.05.26.,,
223,보이즈 사이즈 너무 좋네요 색상듀 예뻐요,5,22.06.07.,,
224,사이즈 편하고 좋아요,5,22.06.16.,,
225,사이즈 편하고 좋아요,5,22.06.16.,,
226,딱 알맞게 입기 좋아서 맘에 들어요-!,5,22.07.05.,,
227,흰티가 M사이즈 밖에 안남아서 M사이즈로 구매했는데 적당히 붙고 예쁩니다! 여성분들은 좀 크게 입을거면 L사이즈 해야할 거 같아요~,5,22.06.21.,,
228,여름한정 흰색하의에 블루아이템 매치하는걸 좋아하는데 딱 좋아하는 청량한 블루에요 국내 아울렛보다 저렴하게 잘 샀어요 포인트될만한 다른 색도 사야겠어요~,5,22.05.21.,,
229,키 150 여자한테 L는 조금 길어요!,4,22.06.19.,,
230,"여자 M 정사이즈로 입어요!
보이즈 XL가 남자 M-L 정도 사이즈인 것 같아요!",5,22.06.09.,,
231,폴로티 처음 입어봤는데 만족입니다! 바로 하나 더 사려구요!!,5,22.06.04.,,
232,넘 맘에 들어요~~ 해외 직구인데도 배송 빨랐어요,5,22.06.28.,,
233,생각한 색은 아니에여 ㅜㅜ,4,22.06.19.,,
234,빠른배송 재질도 좋아요,5,22.07.05.,,
235,"빠른배송과 응대 좋은데,
포니 옆에 아쉽게 연노랑인데 볼펜 자국? 이
묻어 있네요~
소재 색상 배송 만족하구요~
여자 보통체형 라지 사이즈 무난합니다~",4,22.06.15.,,
236,사진보다 실제 색상이 훨씬 이쁘네요,5,22.07.02.,,
237,감사합니다~ 잘받았습니다!,5,22.06.30.,,
238,"이뻐용! 근데 한 사이즈 크게 할 걸 그랬어요ㅠㅠ
색은 제가 찍은 사진이랑 똑같다고 보시면 돼요",5,22.05.31.,,
239,목 부분 세탁 주의하셔야 할 것 같아요,4,22.06.14.,,
240,잘 받았습니다 예뻐요,5,22.06.14.,,
241,잘 받았습니다 예뻐요,5,22.06.14.,,
242,색감이 정말 이뻐요,5,22.06.15.,,
243,"처음에 시켯던거 보다 색이 약간 누래요.. 
배송이 그전보다 훨씬 빨라졋어요",4,22.06.06.,,
244,배송도 진짜 빠르고 좋았아요,5,22.06.15.,,
245,넘나 예쁩니당♥️ 기장이 짧아서 귀엽,5,22.06.17.,,
246,55사이즈입는 여성인데 사이즈 딱좋네요,5,22.07.03.,,
247,"전 걸즈는 사이즈를 맞게 입어도 어깨랑 팔이 항상 작아보여서 보이즈를 구매했습니다.
혹시나 했는데 역시나 어깨가 편했어요!!
몸통이 널널해서 걸즈처럼 타이트한 핏은 아니지만 오히려 더 활용도가 높아서 좋아요.
오자마자 첫 빨래하고 찍은 사진이라서 약간 구깃한데, 택배 배송시에는 깔끔하게 왔답니다.",5,22.05.12.,,
248,넉넉하게 입으려고 구매한건데 슬림핏이에요,5,22.07.02.,,
249,남자 100기준 XL잘 맞아요,4,22.06.19.,,
250,배송빠르고 색깔 상큼해요 완전 쨍한 파랑,5,22.06.04.,,
251,배송도 빠르고 예뻐요 ㅜㅜ,5,22.06.14.,,
252,"후기사진보다 쨍한, 형광오렌지 한방울탄 시원한 오렌지색이에요 웜톤이라 얼굴에 형광등켠것같고 아주 굿초이스에요 66사이즈인 저도 넉넉하게 잘 맞아요",5,22.05.21.,,
253,핏 좋고 색감 예뻐요!!,5,22.06.09.,,
254,"여자 M 정사이즈로 입는데, 보이즈 L가 여자 L 느낌으로 여유 있게 잘 맞아요!",5,22.06.09.,,
255,"예뻐요 
남자 95에 잘 맞습니다",4,22.06.08.,,
256,색상도 이쁘고 착용감도 좋아요~,5,22.07.03.,,
257,여름에 편하게 입기 좋을것같아요,5,22.06.12.,,
258,이빠요 ㅋㅋㅋ또 살게요 ㅋㅋ추천,5,22.06.12.,,
259,"저렴하게 잘 샀어요
배송은 일주일 정도? 걸린 것 겉아요",5,22.06.04.,,
260,너무 너무 아쉽네요~ㅜ어제 택배 받아 보구 옷 색상 원하던색상이고 재질 좋아서 한사이즈 작은걸루다 구매 하려고 바로 들어 갔는데 그새 품절이 되여 있어서 진짜 아쉽네요 어깨선 딱 맞는  사이즈 구입 하고 싶었는데요~ㅜㅜ,5,22.04.20.,,
261,배송도 빠르고 예쁩니다,5,22.06.14.,,
262,개인적으로 진짜 좋아하는 색상인데요 사이즈 선택도 너무 잘 한듯 해요~바스트가 있어서 어깨선 맞게 입는게 조금더 날씬해 보이기도 하고 더 깜찍한 느낌이 나는것 같네요~^^ 재질 좋아요~^^,5,22.04.20.,,
263,생각했던 사이즈라 다행입니다,5,22.06.10.,,
264,"착한가격+ 빠른 배송+ 예쁜옷 삼박자가 맞아 별 다섯개드려요~~ 다른곳 보다 저렴하고 배송도 빠르구요^^
상품이 좀 더 많았으면 좋겠어용~~ 가방,신발,화장품등이요^^",5,22.05.11.,,
265,"파스텔그린 색상 넘 이뻐요 
흰색 포니가 포인트!!!
배송도 빠릅니다 ㅋㅋ 
항상 폴로보이즈 살땐 여길 이용해요",5,22.05.26.,,
266,티 목늘어남도 없고 시원한 천에 달라붙지도 않아서 재주문합니다 폴로티최고,5,22.06.04.,,
267,좋아요. 화면 색상과 동일해요.,5,22.06.07.,,
268,색도 예쁘구 화면이랑 같아요 배송 빨리 왔우요~,5,22.05.31.,,
269,생각한 핏으로 이쁩니다ㅜ,5,22.07.01.,,
270,면이좋고 핏도 좋아요~ 다른색상도 사고싶네요^^,5,22.06.03.,,
271,배송 은근 빠르고 싸게 잘삿러요,5,22.06.08.,,
272,처음에 옷이 칼로 살짝 찢겨서와서 교환했어요! 그래도 면이 탄탄하니 좋네요,4,22.05.31.,,
273,"사이즈가 좀 큰것같아요~
흰색이 약간 누런색이에요
하얀셕이 아니에요~",4,22.06.18.,,
274,좋아요 색감 이쁘고 좋습니다,5,22.06.24.,,
275,재구매 갓성비 좋아요,5,22.06.30.,,
276,진짜 이렇게 불쾌한 판매자는 처음입니다. 네가지 주문했는데 그중 하나를 다른 색깔을 보내놓고 제가 맞교환 해달라니까 마음에 안들면 반품 하랍니다. 다신 안삽니다. 참고들 하세요.,1,22.06.07.,,
277,"평소 55 사이즈입고,  L 주문했는데 여유있게 사이즈 맞아용 :)",5,22.06.09.,,
278,173/51 인데 보이즈 m은 좀 딱맞고 l이 괜찮을 것 같아요,5,22.06.09.,,
279,색감 미쳤습니다  피부하얀분들이 아주 잘어울리는 색입니다 추천,5,22.06.04.,,
280,색이 예뻐서 잘입고있으나 조금 낙낙하게 입고싶었던것과는다르게 조금 핏한 느낌이라 살짝의 불편함은 있습니다. 넉넉하게입고 싶으신분들은 원래입던사이즈보다 크게주문하시길바래요!! 재질은 면재질이라 땀많이나는 한여름에는 조금 더울수도있을것같아요ㅎㅎ,4,22.05.27.,,
281,소재가 좋아요. 아동복임을 고려하여 배에 살이 있으신 분들은 사이즈 고려하세요,5,22.06.15.,,
282,원단 좋아요 올여름 잘입겟네요,5,22.06.24.,,
283,티셔츠 색 넘 이쁘고 시원합니다,5,22.06.04.,,
284,예쁜옷을 저렴하게 잘 샀습니다!,5,22.06.27.,,
285,좋아요 좋아욮 ㅈㅎㅎ,5,22.07.05.,,
286,진짜 이렇게 불쾌한 판매자는 처음입니다. 네가지 주문했는데 그중 하나를 다른 색깔을 보내놓고 제가 맞교환 해달라니까 마음에 안들면 반품 하랍니다. 다신 안삽니다. 참고들 하세요.,1,22.06.07.,,
287,여름에 시원하게 입을 수 있겠어요!!,5,22.06.09.,,
288,얇은 면이라 여름에 입기 좋아요 색감도 화사해요,5,22.06.17.,,
289,소재가 시원하고 가격이 저렴해요,5,22.06.26.,,
290,"보이즈라 많이 큰사이즈로 샀어요.
잘맞아요",4,22.06.23.,,
291,"원단도,괜찮고 사이즈도 좋네요~",4,22.06.28.,,
292,라지 품절이라 엑스라지 구매했어요 살짝 크긴한데 생각했던핏이라 괜찮아여 맘에 들어야,5,22.06.10.,,
293,"xl 사고싶었는데 없어서 l샀는데 
l사길 잘했네요ㅋㅋ 색감도 예뻐요",5,22.05.26.,,
294,넉넉하게 맞고 예쁘네요.,5,22.06.07.,,
295,배송빠릅니다 원단 색상 다조아요,5,22.06.24.,,
296,55입는데 미디움도 편하게 잘 맞아요.,5,22.06.07.,,
297,"160/ 50  lx  사이즈 너넉하니  몸에 달라붙지 않고 좋아요
L 사이즈늣 적당히 맞는데
무엇보다 건조기 돌려도 늘어나지않는 품질과 가격 똭 좋아요",5,22.06.11.,,
298,좋아요 색별로 구매하고싶어요 예쁘네요,5,22.06.17.,,
299,작은거 구매했는데 예쁘게 잘 맞아요!!,5,22.06.24.,,
300,배송 진짜 빨라요~ 한국에서 온드ㅛ,5,22.06.04.,,
301,165-48kg 인데요 m사이즈도 어깨 정핏이어서 괜찮아요! L사이즈는 오버핏입니다!,5,22.06.17.,,
302,좋아요 사이즈 적당하고 만족쿠,5,22.06.19.,,
303,"보이즈라 작게나왔을것같아서
크게 주문했어요.",4,22.06.24.,,
304,색상도 마음어들고 좋아요,5,22.06.04.,,
305,55사이즈가 입기에 적당하게 편한 사이즈네요.,4,22.06.06.,,
306,55사이즈가 입기에 적당하게 편한 사이즈네요.,5,22.06.06.,,
307,좋아요 여름 한해 잘 입을것 같아요,5,22.06.19.,,
308,잘 받았습니다 잘 입을게요 : ),3,22.07.01.,,
309,잘 받았습니다 잘 입을게요 : ),5,22.07.01.,,
310,잘 받았습니다 잘 입을게요 : ),5,22.07.01.,,
311,여성용 M입으면 적당히 잘 맞아서 보이즈도 M 시켜봤어요 여성용보다는 확실히 더 붙어요,5,22.05.26.,,
312,L사이즈는 오버핏으로 편하게 잘 맞습니다! 면부들부들해소 소재도 좋아요!,5,22.06.17.,,
313,사이즈걱정했는데 잘맞아요~,5,22.06.24.,,
314,싸게 잘 샀어요 좋아요 !,5,22.06.23.,,
315,배송 생각보다 빠르고 물건 잘도착했습니다 색도 이뻐요,5,22.05.23.,,
316,부들부들 너무 좋아요,5,22.06.04.,,
317,빠른배송 감사합니다,5,22.06.04.,,
318,"원했던 그린컬러인데 사이즈가 작아서 
다시 주문했어요ㅠㅠ",5,22.06.01.,,
319,배송 빨라요~평소 44  옷  사이즈 잘맞아요,5,22.06.21.,,
320,"빠른 배송도 너무 좋고 가격도 너무 좋습니다.
색상도 너무 좋습니다.",5,22.07.09.,,
321,"배송이 생각보다 빨라 좋았는데
여행 당일 입으려고 보니 뜯어져있었습니다.",1,22.05.17.,,
322,색상질감다좋아요.주변에강력추천.,5,22.06.14.,,
323,"158에 43키로입니다.
보통 44사이즈 입어요!
흰색은 m 검정색은 L로 구매했는데 둘다 다른느낌으로 입기 좋네요:)
저는 좀 넉넉하게 입고싶었어서 개인적으로는 L가 더 맘에 듭니다. 
m은 너무 딱맞는 느낌이에요, 어깨도 딱맞고. 사이즈 참고하세요~",5,22.05.27.,,
324,싸게 잘샀아요~’!,5,22.06.09.,,
325,좋아요 재구매할게요,5,22.06.26.,,
326,생각보다 얇지만 촉감은 좋아여,4,22.06.21.,,
327,두번째 구입합니다 배송 빨라요,5,22.06.24.,,
328,네이비후기에 다 올렷어여~ 블랙 애뿜,4,22.06.18.,,
329,네이비가 없어서 아쉬웠는데 쨍한 블루칼라라거 이뻐요 구번째 구매인데 배송도 빠르고 좋네요,5,22.05.18.,,
330,"55사이즈 m입으니 살짝 핏해요.
이뻐요",5,22.06.02.,,
331,적당한 사이즈이고 금액도 저렴하게 잘 샀네요ㅎ,5,22.06.18.,,
332,이색상은 옛날부터 즐겨 입던 색상인데 다른 핑크색상인줄 구입 했네요~ㅠㅠ 그래두 사이즈가 한사이즈큰거라서 다행중 다행이네요~옷 재질 좋아요~^^,5,22.04.20.,,
333,얇은 면이라 시원하고 색깔도 화사해요,5,22.06.17.,,
334,가격 품질 역대급으로 좋습니다.,5,22.06.21.,,
335,딱 맞는 사이즈 원하시는 분들은 m 입으시면 될거 같아요,5,22.05.30.,,
336,싸게 나온  블랙ㆍ화이트 사려다가  좀 더 주고  색상이 이쁜거 사길 진짜 잘했네요.    해외배송이래도  빠르고  색상도 이뻐요,5,22.05.12.,,
337,포니 자수색상이 이쁘네요,5,22.06.01.,,
338,너무 튈까봐 걱정햇는데 컬러 이쁘네요ㅎㅎ,4,22.05.30.,,
339,가격 품질 역대급으로 좋습니다.!,5,22.06.21.,,
340,"가격 품질 역대급으로 좋습니다.,",5,22.06.21.,,
341,가격 품질 역대급으로 좋습니다..,5,22.06.21.,,
342,편하게 입기 좋습니다^^,5,22.06.03.,,
343,편하게 입기 좋습니다^^,5,22.06.03.,,
344,빠른배송죠아요 면도 보들보들 죠아요,5,22.06.25.,,
345,"평소 스몰사이즈 입는데, L사이즈로 하니까 잘맞아요~배송도 빠르고 너무 이뻐요!",5,22.05.20.,,
346,배송이며 상품 모두 만족해요,5,22.05.30.,,
347,배송빠르고 조아요.재구매하려구요.조아요,4,22.05.25.,,
348,좋아요 배송이 엄청나게 빠릅니다,5,22.05.25.,,
349,색상도 쨍하니 요즘 입기 좋아요,5,22.05.30.,,
350,제품이 진짜 이쁘긴하세요,5,22.06.23.,,
351,너무 이뻐요ㅠㅠ 잘입을게요,5,22.05.30.,,
352,좋아요. 목부분은 약간 좁아서 불편해요,5,22.06.15.,,
353,"늘 사던거지만~
항상 마음에 듭니다 ~
내년에 또 구입할거 같아요~
많이 파세요^^",5,22.05.18.,,
354,잘받았어요 이쁩니당,5,22.06.24.,,
355,"좋은 가격에 잘 샀어요!
또 구매하러 올게요, 예쁜 옷 계속해서 많이 올려주세요~",5,22.06.05.,,
356,좋아요 잘 입을께요,5,22.06.04.,,
357,저는 키166에 50키로인데 사이즈딱이에요~ 길이도좋고~^^ 예쁩니다! 폴로 남녀공용에서 S사이즈하면 루즈핏인데 이건 정사이즈에요~,5,22.06.04.,,
358,저는 키166에 50키로인데 사이즈딱이에요~ 길이도좋고~^^ 예쁩니다! 폴로 남녀공용에서 S사이즈하면 루즈핏인데 이건 정사이즈에요~,5,22.06.04.,,
359,배송빠르고 조아요.재구매하려구요.조아요,4,22.05.25.,,
360,"4번째재구매예요 
동생이이쁘다고~~~동생도사달라네요!ㅎ
미친컬러감
여름에입기딱좋아요",5,22.06.09.,,
361,오버핏으로 입기 나쁘지 않아요.,5,22.05.30.,,
362,잘 입고 있습니다<~,5,22.06.08.,,
363,폴로 티셔츠 생각보다 품질이 좋네요 ㅎㅎ,4,22.05.26.,,
364,배송 빠르고 제품 좋아요,4,22.06.20.,,
365,색상 이쁘고 좋아요,5,22.06.01.,,
366,이뻐요~ 사이즈도 좋습니다,5,22.05.23.,,
367,158 53kg 사이즈 고민하다 L했는데 어깨선 딱 맞고 색감 예뻐요,5,22.05.19.,,
368,제가 입으면 오버핏으로 입을수 있구요~아들 입힐려구 구매 했어요~바스트가 큰편인 저는 보이즈 반팔티는 어중간한 사이즈 입으면 더 뚱뚱해 보이는 것 같아요~^^,5,22.04.20.,,
369,배송도 빠르고 옷이 이뻐요,5,22.06.19.,,
370,맘에들어재주문해서받았어요,5,22.06.18.,,
371,"5번째재구매예요
올여름교복입니다
너무좋아요",5,22.06.16.,,
372,배송이 진빠 빨랐어요!!!!,5,22.06.04.,,
373,"배송도 빠르고 사이즈도 딱맞아요~~
색상이 너무 이뻐서 다른색상도 구매하려구요^^",5,22.05.17.,,
374,이뻐요.  배송도 빠릅니다. 자주 주문해야겠어요~~,5,22.05.23.,,
375,"주황색을 좋아해서 샀는데
누가 봐도 너무 주황색이여서 젛아요 
흐흐",5,22.05.27.,,
376,색상 예쁘고 천도 좋아요,5,22.06.19.,,
377,사진보다 약간 진한 색입니다,5,22.05.31.,,
378,사이즈 고민 많이 했고 44입는데 m사이즈 괜찮아요,5,22.05.28.,,
379,좋아요 배송이 엄청나게 빨라요,5,22.05.25.,,
380,색감이 생각했던건 아니지만 시원하게 입을 수 있을것 같아요,5,22.05.25.,,
381,"국잡입니다 예뻐요
깔별로 쟁이고 싶네요",5,22.06.17.,,
382,항상 여기서 직구하는데 좋아요,5,22.06.17.,,
383,다 좋은데 퀄리티가 좀 떨어져요 어깨선이 이상해서 반품할까 하다가 그냥 입었는데 도저히 한쪽어깨가 올라가서 입을 슈가 없더라구요,5,22.05.31.,,
384,예뻐요. 여름에 입기 무난하네요,5,22.05.25.,,
